,0
3542,Scheduled Castes and Scheduled Tribes The BJP sincerely believes with all its heart in the upliftment of SC and ST. To this end we will Energetically enforce anti-untouchability laws; Make free legal aid available to SC in cases under these laws; Make all village wells available to all castes and communities; Set up a financial agency on the line of NABARD to cater to the credit needs of SC & ST; Promptly fill up the shortfall in jobs reserved for SC and ST; A befitting memorial would be constructed in honour of Dr. Ambedkar; Evolve a new forest policy based on a partnership between the forest tribals and the forest authorities; Protect SC and ST for exploitation and indebtedness; Formulate a sub-plan for the economic development of Scheduled Tribes; and Remove all impediments in the speedy development of hill and forest tribal areas.
3543,Other Backward Castes The BJP is pledged to the socio-economic uplift of Other Backward Castes particularly the more backward among them.
3544,"BJP in its 1985 resolution and subsequently in its 1989 Election Manifesto commended the following reservation policy: Reservation should be continued for the Scheduled Castes and Scheduled Tribes as before; Reservation should also be made for other backward classes   Election Manifestoes • 343 broadly on the basis of the Mandal Commission Report, with preference to be given to the poor among these very classes; and As poverty is an important contributory factor for backwardness, reservation should also be provided for members of the other castes on the basis of their economic condition."
3545,In view of the shocking manner in which the National Front government implemented the Mandal Commission Report which resulted in self-immolation of youths and pitted caste against caste and community against community.
3546,BJP feels that the reservation policy should be introduced taking into consideration socio-economic ethos.
3547,Reservation policy should be used as an instrument of social justice and promoting social harmony as well.
3548,The question of reservation has to be viewed with open mind free from all prejudices of any kind.
3549,"In addition BJP Will start a chain of first class residential schools where the really bright children of really poor families of all castes and communities will be admitted, educated and otherwise looked after, to come into their own and enter Services, Business and Professions in open competition; Most of the non-agricultural OBCs are artisans."
3550,Foreign and metropolitan competition has hurt these people badly.
3551,"BJP will train and equip them, so that they can find a place of honour in the new social economy."
